stars,comment,date
5.0 out of 5 stars,"









  
  
    
  Good products but prices are not fair.

  
",Reviewed in India on 19 June 2020
1.0 out of 5 stars,"









  
  
    
  Very bad products, I ordered a piece but when received the product and it was expired date

  
",Reviewed in India on 19 February 2019
3.0 out of 5 stars,"









  
  
    
  Checked my ordered items, Maggie was 70% damage. Felling disappointed as their is no return or exchange or any other options.

  
",Reviewed in India on 15 January 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 11 September 2019
5.0 out of 5 stars,"









  
  
    
  Great

  
",Reviewed in India on 10 November 2019
5.0 out of 5 stars,"









  
  
    
  Aswome

  
",Reviewed in India on 5 December 2019
5.0 out of 5 stars,"









  
  
    
  Good.I always but this Maggi pack

  
",Reviewed in India on 5 June 2019
1.0 out of 5 stars,"









  
  
    
  Duplicate maggi...hell in taste not at all good...Please don't buy.

  
",Reviewed in India on 1 March 2020
2.0 out of 5 stars,"









  
  
    
  As it is brittle, you should more careful when you pack.... I got an intact package but all the Maggie strips are broken

  
",Reviewed in India on 4 March 2019
5.0 out of 5 stars,"









  
  
    
  The taste, aroma of masala and easy to cook with desire to eat more and more. I expect the price should be lower than what is charged.

  
",Reviewed in India on 8 June 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 24 January 2020
5.0 out of 5 stars,"









  
  
    
  Awesome

  
",Reviewed in India on 10 August 2019
5.0 out of 5 stars,"









  
  
    
  Awesome, tasty

  
",Reviewed in India on 9 June 2019
5.0 out of 5 stars,"









  
  
    
  Always good product

  
",Reviewed in India on 4 July 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 27 August 2019
5.0 out of 5 stars,"









  
  
    
  Maggie taste is awesome and the package is 👌 and Amazon delivery is very super fast

  
",Reviewed in India on 21 May 2020
5.0 out of 5 stars,"









  
  
    
  Maggie is Maggi only. No other replacement. Thank you Amazon Pantry for delivering .

  
",Reviewed in India on 7 June 2020
3.0 out of 5 stars,"









  
  
    
  Quality not up to mark

  
",Reviewed in India on 6 March 2020
1.0 out of 5 stars,"









  
  
    
  I got an open packet of Maggi ... I'm very angry ...

  
",Reviewed in India on 17 July 2019
2.0 out of 5 stars,"









  
  
    
  Maggi is not healthy for our body

  
",Reviewed in India on 8 September 2019
4.0 out of 5 stars,"









  
  
    
  very good

  
",Reviewed in India on 14 July 2019
3.0 out of 5 stars,"









  
  
    
  Good one .feel free

  
",Reviewed in India on 20 August 2019
5.0 out of 5 stars,"









  
  
    
  It is good product, also delevery and pakegin good

  
",Reviewed in India on 16 October 2018
1.0 out of 5 stars,"









  
  
    
  Expiry date materials received.

  
",Reviewed in India on 1 April 2019
5.0 out of 5 stars,"









  
  
    
  HiI was pay for 3 Maggie packet but I got only 2 pack of Maggie.Please check the order details and send the rest packet.

  
",Reviewed in India on 5 May 2020
5.0 out of 5 stars,"









  
  
    
  I like this products very much because this is very fast and tastey food.

  
",Reviewed in India on 10 February 2020
5.0 out of 5 stars,"









  
  
    
  All time favourite

  
",Reviewed in India on 3 July 2020
5.0 out of 5 stars,"









  
  
    
  Use for party

  
",Reviewed in India on 11 July 2020
4.0 out of 5 stars,"









  
  
    
  Product is goodBut Maggie dust

  
",Reviewed in India on 28 February 2019
1.0 out of 5 stars,"









  
  
    
  Packet was open. Not good.Please improve the quality.

  
",Reviewed in India on 7 October 2019
5.0 out of 5 stars,"









  
  
    
  Yes ok thanks kempaiah

  
",Reviewed in India on 1 July 2019
4.0 out of 5 stars,"









  
  
    
  Maggi good as usual

  
",Reviewed in India on 1 August 2019
5.0 out of 5 stars,"









  
  
    
  It's Maggi. You don't need to read reviews. Get it and enjoy.

  
",Reviewed in India on 8 June 2018
4.0 out of 5 stars,"









  
  
    
  Good Quality

  
",Reviewed in India on 21 May 2019
4.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 17 July 2019
1.0 out of 5 stars,"









  
  
    
  Received damaged product which stinks like chemicals

  
",Reviewed in India on 21 July 2020
5.0 out of 5 stars,"









  
  
    
  All time favorite

  
",Reviewed in India on 4 July 2020
4.0 out of 5 stars,"









  
  
    
  good

  
",Reviewed in India on 25 July 2019
5.0 out of 5 stars,"









  
  
    
  Satisfactory

  
",Reviewed in India on 29 October 2019
1.0 out of 5 stars,"









  
  
    
  One of the Maggy packets having bad smell and the entire packet has been wasted.Please let me know the refund policy for the same.

  
",Reviewed in India on 24 June 2020
5.0 out of 5 stars,"









  
  
    
  Very good

  
",Reviewed in India on 8 July 2019
4.0 out of 5 stars,"









  
  
    
  My son love it

  
",Reviewed in India on 7 October 2019
5.0 out of 5 stars,"









  
  
    
  No other product can compete with maggi. Maggi is maggi

  
",Reviewed in India on 18 June 2018
5.0 out of 5 stars,"









  
  
    
  cheaper in bulk eh?

  
",Reviewed in India on 19 September 2019
4.0 out of 5 stars,"









  
  
    
  Price can easily be lowered

  
",Reviewed in India on 26 April 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 18 August 2019
4.0 out of 5 stars,"









  
  
    
  Its taste good......

  
",Reviewed in India on 28 July 2019
4.0 out of 5 stars,"









  
  
    
  Children didn't like anything other than it.

  
",Reviewed in India on 28 August 2018
3.0 out of 5 stars,"









  
  
    
  Ok ok

  
",Reviewed in India on 23 July 2019
5.0 out of 5 stars,"









  
  
    
  Quality is super

  
",Reviewed in India on 12 May 2019
5.0 out of 5 stars,"









  
  
    
  Fresh item

  
",Reviewed in India on 26 September 2019
1.0 out of 5 stars,"









  
  
    
  All the noodles inside the packet was totally chopped.

  
",Reviewed in India on 23 January 2019
1.0 out of 5 stars,"









  
  
    
  Packet fully damaged..  fully broken...

  
",Reviewed in India on 13 August 2020
5.0 out of 5 stars,"









  
  
    
  Good taste and good packing

  
",Reviewed in India on 6 January 2019
2.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 5 July 2019
5.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 5 October 2019
1.0 out of 5 stars,"









  
  
    
   We bought from Amazon shopping No value foe money

  
",Reviewed in India on 8 May 2020
4.0 out of 5 stars,"









  
  
    
  Received as expected

  
",Reviewed in India on 1 March 2019
5.0 out of 5 stars,"









  
  
    
  ❣️❣️

  
",Reviewed in India on 3 January 2020
5.0 out of 5 stars,"









  
  
    
  Perfect but it did not get cooked in 2mins. Took 2min 29 seconds!

  
",Reviewed in India on 30 October 2018
3.0 out of 5 stars,"









  
  
    
  Not bad

  
",Reviewed in India on 27 October 2019
4.0 out of 5 stars,"









  
  
    
  This noodle is good but when it arrived it had broken into several pieces.

  
",Reviewed in India on 22 April 2018
1.0 out of 5 stars,"









  
  
    
  Instead of three packets billed only two packets were delivered. Refund the balance amount or supply the deficit item

  
",Reviewed in India on 23 April 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 4 July 2019
5.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 17 July 2019
5.0 out of 5 stars,"









  
  
    
  It was all broken

  
",Reviewed in India on 8 May 2019
3.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 19 June 2019
5.0 out of 5 stars,"









  
  
    
  as always best and favourite noodle. nothing more to say

  
",Reviewed in India on 6 May 2018
1.0 out of 5 stars,"









  
  
    
  Very disappointed with the product. Given 2 yrs expired Maggi. Not at all expectable. Amazon should have taken the responsibility.

  
",Reviewed in India on 30 December 2019
5.0 out of 5 stars,"









  
  
    
  @ ver4y attractive rate found with 15 % instant cashback

  
",Reviewed in India on 25 June 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 3 November 2019
1.0 out of 5 stars,"









  
  
    
  Received the fully crushed pack and It can not be consumed.This item will not be returned or replaced.

  
",Reviewed in India on 26 March 2019
5.0 out of 5 stars,"









  
  
    
  I love Maggie....

  
",Reviewed in India on 7 April 2019
1.0 out of 5 stars,"









  
  
    
  Meggi received was very bad in taste and smelling and was badly broken.

  
",Reviewed in India on 8 June 2020
4.0 out of 5 stars,"









  
  
    
  Good Product.

  
",Reviewed in India on 25 July 2019
5.0 out of 5 stars,"









  
  
    
  Good as always

  
",Reviewed in India on 10 October 2019
1.0 out of 5 stars,"









  
  
    
  Had to throw away as the packet was filled with ants when opened

  
",Reviewed in India on 17 July 2020
1.0 out of 5 stars,"









  
  
    
  My order is 5 packet  (12×5) maggie noodles but i received only 3packed 12×3Please complete my order or return my money

  
",Reviewed in India on 7 July 2020
5.0 out of 5 stars,"









  
  
    
  Value buying

  
",Reviewed in India on 13 August 2019
5.0 out of 5 stars,"









  
  
    
  Good product with perfect price

  
",Reviewed in India on 16 March 2019
3.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 9 July 2019
1.0 out of 5 stars,"









  
  
    
  Noodles inside the packet were full broken.

  
",Reviewed in India on 13 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 8 November 2019
5.0 out of 5 stars,"









  
  
    
  Brilliant

  
",Reviewed in India on 11 November 2019
3.0 out of 5 stars,"









  
  
    
  Normal

  
",Reviewed in India on 5 July 2019
2.0 out of 5 stars,"









  
  
    
  Not happy becose pkt is open received

  
",Reviewed in India on 3 March 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 6 November 2019
1.0 out of 5 stars,"









  
  
    
  Maggi is not eligible for return. The produt is all broken. I mean Maggi is all crushed into tiny pieces and the Gatsby wax is leaking out of the box. I wold love if you could help to replace these 2 products.

  
",Reviewed in India on 5 July 2018
4.0 out of 5 stars,"









  
  
    
  maggie allways good from childhood days

  
",Reviewed in India on 29 November 2018
5.0 out of 5 stars,"









  
  
    
  Best

  
",Reviewed in India on 13 July 2019
5.0 out of 5 stars,"









  
  
    
  yummy taste, as usual. It's a huge pack and economical too.

  
",Reviewed in India on 30 August 2018
4.0 out of 5 stars,"









  
  
    
  Nice but not crisp

  
",Reviewed in India on 2 March 2019
5.0 out of 5 stars,"









  
  
    
  Normal Maggie..... same As purchased by any grossery shop

  
",Reviewed in India on 17 October 2019
5.0 out of 5 stars,"









  
  
    
  Excellent as always just all the Maggi was crushed in packing

  
",Reviewed in India on 7 July 2020
5.0 out of 5 stars,"









  
  
    
  All time favourite

  
",Reviewed in India on 7 July 2019
5.0 out of 5 stars,"









  
  
    
  As always, Maggi masala noodles taste the best!

  
",Reviewed in India on 30 October 2018
5.0 out of 5 stars,"









  
  
    
  Maggie noodles are all time hit. Its tastier.

  
",Reviewed in India on 24 July 2018
5.0 out of 5 stars,"









  
  
    
  Package came in good condition.

  
",Reviewed in India on 26 July 2020
1.0 out of 5 stars,"









  
  
    
  Item arrived totally crushed. Useless. Have too throw it away.

  
",Reviewed in India on 28 March 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 1 August 2019
1.0 out of 5 stars,"









  
  
    
  Maggie was all crumbled and broken. Just because it non returnable item that doesn't mean you can stand anything.

  
",Reviewed in India on 10 March 2020
5.0 out of 5 stars,"









  
  
    
  Very good

  
",Reviewed in India on 11 November 2019
5.0 out of 5 stars,"









  
  
    
  Great dealGenuine taste

  
",Reviewed in India on 20 May 2020
4.0 out of 5 stars,"









  
  
    
  bought it @₹114, Good one

  
",Reviewed in India on 25 October 2019
5.0 out of 5 stars,"









  
  
    
  I recommend

  
",Reviewed in India on 30 April 2019
